id, name, tw_url, al_url, li_url, followers, num_investments
322589,"Valentina Petricciuolo",https://twitter.com/ValentinaP_NY,https://angel.co/valentina-petricciuolo,http://www.linkedin.com/in/valentinapetricciuolo,38,0
322616,"Jens Eriksson",None,https://angel.co/jens-eriksson,http://www.linkedin.com/pub/jens-eriksson/13/44a/a61,8,0
322636,"Roberto Cazzaro",None,https://angel.co/roberto-cazzaro,http://www.linkedin.com/pub/roberto-cazzaro/0/8a7/384,29,2
322706,"Lisa Draney",None,https://angel.co/lisa-draney,http://www.linkedin.com/pub/lisa-draney/1/9b5/494,19,1
322725,"Pete Flint",,https://angel.co/peteflint,,106,1
322732,"Steven R. Gerbsman",None,https://angel.co/steven-r-gerbsman,http://www.linkedin.com/pub/steven-r-gerbsman/0/2a/b8b,61,4
322797,"Ray Yang",None,https://angel.co/ray-yang,http://www.linkedin.com/pub/ray-yang/0/18a/110,25,0
322812,"Roshan Alkurn",None,https://angel.co/roshan-alkurn,None,3,0
322830,"Mike Watson",None,https://angel.co/mike-67,http://www.linkedin.com/pub/mike-watson/1a/128/b92,3,0
322831,"Cameron Hibbert",,https://angel.co/cameron-hibbert,http://www.linkedin.com/in/chibbert,19,5
322842,"Pavel Aleshin",,https://angel.co/pavelaleshin,,32,0
322883,"Charles-Henri PREVOST",None,https://angel.co/charles-henri-prevost,http://www.linkedin.com/in/charleshenriprevost,65,2
322889,"Sebastien Gouin",None,https://angel.co/sebastien-gouin,http://www.linkedin.com/in/sebastiengouin,7,0
322966,"Michael Satin",None,https://angel.co/michael-69,http://www.linkedin.com/pub/michael-satin/39/396/665,3,0
322970,"Tim Bemer",None,https://angel.co/tim-bemer,http://www.linkedin.com/pub/tim-bemer/57/1aa/320,22,0
323018,"Joshua Allen",None,https://angel.co/joshua-allen,http://www.linkedin.com/pub/joshua-allen/3/849/121,4,0
323048,"Greg Baldwin",None,https://angel.co/greg-baldwin,http://www.linkedin.com/in/gregoryjbaldwin,26,4
323074,"Nachikettas India",https://twitter.com/nachikettas,https://angel.co/nachikettas,http://www.linkedin.com/pub/nachikettas-india/74/741/b0a,7,0
323090,"Adam Blitzer",None,https://angel.co/adam-blitzer-1,http://www.linkedin.com/in/blitzer,64,0
323092,"Sophie Forest",None,https://angel.co/sophie-forest,http://www.linkedin.com/pub/sophie-forest/2/b32/835,76,10
323101,"Ben Yu",None,https://angel.co/ben-yu,http://www.linkedin.com/in/benyu,90,6
323144,"Mike Robinson",None,https://angel.co/mikerrobinson,None,1,0
323205,"Robert Brouillette",None,https://angel.co/robert-brouillette,http://www.linkedin.com/in/robertbrouillette,38,1
323260,"Nzube Ufodike",None,https://angel.co/nzube-ufodike,http://www.linkedin.com/in/nzube,58,1
323338,"Paul Albright",https://twitter.com/paulalbright,https://angel.co/paul-albright,http://www.linkedin.com/pub/paul-albright/3/37b/690,122,3
323350,"Rickmer Kose",,https://angel.co/rickmer-kose,,30,3
323409,"Bill Jackson",None,https://angel.co/dan-smith-6,None,3,0
323446,"Robert Smartt",None,https://angel.co/robert-smartt,http://www.linkedin.com/pub/robert-smartt/42/661/a42,24,17
323447,"George Conant",None,https://angel.co/george-conant-1,http://www.linkedin.com/pub/george-conant/8/608/952,8,0
323468,"provokefilms",http://twitter.com/vokemodels,https://angel.co/provokefilms,http://www.linkedin.com/pub/ciro-ayala,2,0
323502,"Nathan Haralson",,https://angel.co/nathan-haralson,http://www.linkedin.com/pub/nathan-haralson/20/162/b4a,17,0
323535,"Joseph Sciacchetano",None,https://angel.co/joseph-sciacchetano,http://www.linkedin.com/pub/joseph-sciacchetano/49/915/a7a,27,0
323626,"John Quinn",None,https://angel.co/john-quinn-2,http://www.linkedin.com/pub/john-quinn/4/a87/b84,72,0
323640,"Gautam Anand",None,https://angel.co/gautam-anand-1,http://www.linkedin.com/pub/gautam-anand/0/274/805,69,0
323644,"Raanan Gewirtzman",None,https://angel.co/raanan-gewirtzman,http://www.linkedin.com/pub/raanan-gewirtzman/6/657/81a,21,0
323718,"Dan Binyamin",,https://angel.co/dan-binyamin,http://www.linkedin.com/pub/dan-binyamin/36/759/ba2,55,0
323743,"Clay Patterson",None,https://angel.co/clay-patterson,http://www.linkedin.com/in/claypatterson,28,2
323767,"Sharon Sim",None,https://angel.co/sharon-sim,http://www.linkedin.com/pub/sharon-sim/1b/930/898,3,0
323774,"Mr. Narain Mahtani",None,https://angel.co/mr-narain-mahtani,http://www.linkedin.com/in/narainmh,11,0
323805,"Stan Lewandowski",,https://angel.co/stan-lewandowski,http://www.linkedin.com/in/stanlewandowski,56,0
323811,"Antonio Quirarte",https://twitter.com/Quirarte,https://angel.co/quirarte,http://www.linkedin.com/in/quirarte,21,0
323845,"Aman Lal",None,https://angel.co/aman-lal-5,None,6,1
323916,"Michael Prospero",None,https://angel.co/michael-prospero,http://www.linkedin.com/pub/michael-prospero/0/59a/507,19,0
323932,"Fred Schmidt",None,https://angel.co/fred-schmidt,http://www.linkedin.com/pub/fred-schmidt/8/b83/402,53,1
323988,"Michelle Schwartz",None,https://angel.co/michelle-schwartz,http://www.linkedin.com/pub/michelle-schwartz/13/730/b77,9,0
323990,"Brian Truong",,https://angel.co/btruong,http://www.linkedin.com/in/truongbrian,104,3
324014,"Emil Saban",None,https://angel.co/emil-saban,http://www.linkedin.com/pub/emil-saban/10/862/954,7,1
324046,"Steve Lewis",,https://angel.co/steve-lewis-3,http://www.linkedin.com/pub/steve-lewis/0/27/289,24,1
324117,"Rick Conard",None,https://angel.co/rick-conard,http://www.linkedin.com/pub/rick-conard/21/6a1/373,11,0
324153,"Andrew Corn",,https://angel.co/andrew-corn,http://www.linkedin.com/in/andrewcorn,54,4
324160,"Jason Talbot",None,https://angel.co/jason-talbot,http://www.linkedin.com/pub/jason-talbot/62/b59/933,6,0
324296,"Insubook Company",None,https://angel.co/insubook-company,None,3,0
324340,"Rafees Rahmathulla",https://twitter.com/rafeesr,https://angel.co/rafeesr,None,5,0
324397,"Sean Sears",,https://angel.co/sean-sears,http://www.linkedin.com/pub/sean-sears/0/13/117,21,4
324412,"Stephen Robinson",None,https://angel.co/stephen-robinson,http://www.linkedin.com/pub/stephen-robinson/13/853/80b,24,1
324441,"Jeffery Jackson",None,https://angel.co/jeffery-jackson,http://www.linkedin.com/pub/jeffery-jackson/4/4a1/334,36,1
324456,"Joseph Malcoun",,https://angel.co/jmalcoun,http://www.linkedin.com/pub/joseph-malcoun/6/918/106,79,10
324466,"Heather J. Brunner",,https://angel.co/heather-j-brunner,http://www.linkedin.com/pub/heather-brunner/0/586/314,124,3
324483,"Mislav Tolusic",None,https://angel.co/mislav-tolusic,http://www.linkedin.com/pub/mislav-tolusic/0/a58/525,10,0
324484,"Robert Levitan",https://twitter.com/robertlevitan,https://angel.co/robert-levitan,http://www.linkedin.com/profile/view?id=126623&goback=%2Enmp_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1&trk=spm_pic,117,6
324506,"Brian Coppola",,https://angel.co/brian-coppola,http://www.linkedin.com/in/brianpaulcoppola,18,2
324566,"Muhammad Haris",https://twitter.com/mharis,https://angel.co/mharis,http://www.linkedin.com/in/mharis,24,0
324580,"Michelle Gordon",None,https://angel.co/michelle-gordon-1,http://www.linkedin.com/pub/michelle-gordon/16/ab9/4a1,2,0
324594,"Samuel Harrison",,https://angel.co/samuel-harrison,http://www.linkedin.com/in/samuelharrison87,28,0
324604,"Adam London",https://twitter.com/al0nd0n,https://angel.co/al0nd0n,http://www.linkedin.com/pub/adam-london/9/633/a81,87,0
324630,"Michael Boggs",None,https://angel.co/michael-boggs,http://www.linkedin.com/pub/michael-boggs/3/134/792,55,13
324645,"Nick Ambrose",,https://angel.co/nick-ambrose,http://www.linkedin.com/pub/nick-ambrose/1/b5/932,36,1
324662,"Marcel Dumont",,https://angel.co/marcel-dumont,http://www.linkedin.com/in/marceldumont,38,1
324683,"Scott Fischer",None,https://angel.co/scott-fischer,http://www.linkedin.com/pub/scott-fischer/5/108/793,9,0
324761,"Hector Quintanilla",None,https://angel.co/hector-q,http://www.linkedin.com/in/hectorquintanilla,2,0
324773,"Kathy H. Chan",,https://angel.co/kathy-3,,49,1
324785,"Andrew Scull",None,https://angel.co/andrew-scull,http://www.linkedin.com/pub/andrew-scull/7/bb3/69a,15,1
324806,"Jimmy Wu",,https://angel.co/jameslwu,,3,1
324869,"Sapna Mittal",https://twitter.com/CopperPixTech,https://angel.co/sapnamittal,,67,0
324870,"Shashi Vaswani",,https://angel.co/shashi-vaswani,http://www.linkedin.com/pub/shashi-vaswani/11/9a/3b5,55,8
324871,"Hari Balasubramanian",None,https://angel.co/hariontrack,None,56,9
324891,"Daniel Jarosch",https://twitter.com/danomyte,https://angel.co/daniel4000daniel,,25,2
324893,"Stephen Brooks",,https://angel.co/stephen-brooks-940,,25,1
325008,"Frederic Lafon FIEAust CPEng",None,https://angel.co/frederic-lafon-fieaust-cpeng,http://www.linkedin.com/in/fredericlafon,8,1
325019,"Vijaimesh",None,https://angel.co/vijaim3,None,6,0
325021,"Jonathan Pease",https://twitter.com/Jonathanpease,https://angel.co/jonathan-pease-1,http://www.linkedin.com/pub/jonathan-pease/31/b92/a00,52,0
325027,"Sean Mulrooney",None,https://angel.co/seanmulrooney,http://www.linkedin.com/in/seanmulrooney,2,1
325104,"Shamoon Siddiqui",https://twitter.com/shamoons,https://angel.co/shamoons,,85,0
325172,"Mariano Tan",None,https://angel.co/mariano-tan,http://www.linkedin.com/pub/mariano-tan/0/384/a46,14,0
325200,"Neels Steyn",https://twitter.com/neelssteyn,https://angel.co/neelssteyn,http://www.linkedin.com/in/neelssteyn,13,2
325220,"Guthrie Paterson",http://@GuthriePaterson,https://angel.co/guthrie-paterson,http://www.linkedin.com/in/guthriepaterson,24,6
325340,"Koba Kazunori",https://twitter.com/rekkoba,https://angel.co/rekkoba,http://www.linkedin.com/pub/koba-kazunori/53/498/93,3,0
325448,"Steve Flagg",,https://angel.co/steve-flagg,http://www.linkedin.com/in/steveflaggsupplyframe,36,0
325450,"Jaf Glazer",,https://angel.co/jaf-glazer,http://www.linkedin.com/in/glazer888,20,1
325451,"Ankur Shrivastava",https://twitter.com/ankoors,https://angel.co/ankurshrivastava,http://www.linkedin.com/profile/view?id=1783600&trk=nav_responsive_tab_profile,58,0
325463,"Aman Badyal",None,https://angel.co/aman-badyal,http://www.linkedin.com/in/abadyal,7,0
325511,"John Plavan",None,https://angel.co/john-plavan,http://www.linkedin.com/pub/john-plavan/5/679/362,33,1
325551,"Jigar Shah",,https://angel.co/jigarshah,http://www.linkedin.com/in/jigarkshah,39,0
325629,"Koichi Saito",,https://angel.co/koichi-saito,http://www.linkedin.com/in/koichisaito,147,15
325642,"Rob Earnshaw",None,https://angel.co/robert-earnshaw-7,http://www.linkedin.com/pub/rob-earnshaw/59/8a9/95a,8,0
325654,"Michael EL Light",,https://angel.co/michael-el-light,http://www.linkedin.com/pub/michael-el-light/58/905/bb8,17,1
325725,"Michiel Timmerman",None,https://angel.co/michiel-timmerman,http://www.linkedin.com/pub/michiel-timmerman/3/69/33a,3,1
325743,"Ankit Shah",,https://angel.co/ankitns,http://www.linkedin.com/pub/ankit-shah/1/666/670,75,7
325760,"Connor Murphy",https://twitter.com/ConnorPM,https://angel.co/connormurphy,http://www.linkedin.com/in/connormurphy,210,2
325779,"Martin Creaner",https://twitter.com/mcreaner,https://angel.co/mcreaner,http://www.linkedin.com/pub/martin-creaner/0/4a5/9b5,40,1
325825,"Anna Larson",https://twitter.com/annafoleylarson,https://angel.co/anna-larson,http://www.linkedin.com/pub/anna-larson/1/5ba/236,78,0
325852,"Tom Ryan",https://twitter.com/athenachief,https://angel.co/athenachief,http://www.linkedin.com/in/athenachief,92,1
325877,"Heather Tatroff",None,https://angel.co/heather-tatroff,http://www.linkedin.com/pub/heather-tatroff/9/a08/232,33,0
325893,"Nick Sturiale",None,https://angel.co/nick-sturiale,http://www.linkedin.com/pub/nick-sturiale/0/153/946,40,5
325943,"Dale Traxler",None,https://angel.co/dale-traxler,http://www.linkedin.com/pub/dale-traxler/3/813/854,23,0
325954,"William Whitaker",None,https://angel.co/william-whitaker-1,http://www.linkedin.com/pub/william-whitaker/11/b96/43a,3,1
325965,"Ed Anderson",,https://angel.co/ed-anderson,http://www.linkedin.com/in/ourvideos,24,4
325986,"Jon Warman",http://twitter.com/jonwarman,https://angel.co/warman,http://www.linkedin.com/in/jonwarman,107,2
326006,"Chris Moore",,https://angel.co/expunsion,,7,0
326019,"Ilgiz Akhmetshin",,https://angel.co/iakhmetshin,http://www.linkedin.com/in/akhmetshin,6,0
326067,"Edward Ho",None,https://angel.co/edward-ho3,None,5,0
326108,"Timothy Allen",https://twitter.com/212adventures,https://angel.co/212adventures,http://www.linkedin.com/in/tkallen78,98,2
326114,"Devin Johnson",None,https://angel.co/devin-johnson,http://www.linkedin.com/in/devinjohnson,37,0
326201,"Vishal Sanjay",None,https://angel.co/dumblittleblogger,None,14,0
326214,"Alex Hatzopoulos",None,https://angel.co/alex-hatzopoulos,http://www.linkedin.com/pub/alex-hatzopoulos/1/454/9a7,5,0
326299,"Dana Letendre",,https://angel.co/dana-letendre,http://www.linkedin.com/profile/view?id=52522&trk=nav_responsive_tab_profile,24,0
326350,"Chris Hill",https://twitter.com/CMHill,https://angel.co/cmhill,http://www.linkedin.com/in/chrishill,68,0
326360,"Niels-Christian Kruger",,https://angel.co/niels-christian-kruger,http://www.linkedin.com/pub/niels-christian-kruger/0/752/840,34,1
326392,"Neel Lee Chauhan",https://twitter.com/Neel_Chauhan,https://angel.co/neel-lee-chauhan,http://www.linkedin.com/in/neelchauhan,69,1
326414,"Ilya Talman",None,https://angel.co/ilya-talman,http://www.linkedin.com/in/ilyatalman,29,1
326485,"Karan Yadav",https://twitter.com/karan_y,https://angel.co/karan-yadav,http://www.linkedin.com/in/karanyadav,71,1
326492,"Bob Woodburn",None,https://angel.co/bob-woodburn-33,None,4,0
326508,"Vineet",None,https://angel.co/vineet-katial,http://www.linkedin.com/in/vineetkatial,9,1
326524,"Wendy Lo",https://twitter.com/WendyLoFPGA,https://angel.co/wendy-lo,http://www.linkedin.com/pub/wendy-lo/56/117/670,2,1
326711,"Sanjay Patari",None,https://angel.co/sanjay-patari,None,5,0
326792,"Greg Back",,https://angel.co/greg-back,http://www.linkedin.com/in/backgreg,12,2
326794,"John Cribari",None,https://angel.co/john-cribari-1,None,2,0
326810,"Nima Asgharbeygi",None,https://angel.co/nima-asgharbeygi,http://www.linkedin.com/in/nimaa,57,2
326929,"Andrew E. Katz",None,https://angel.co/andrew-e-katz,None,4,1
326937,"Jan Plutzer",None,https://angel.co/jan-plutzer,None,17,0
326996,"Davide Colombo",None,https://angel.co/davide-colombo-940,None,5,1
327080,"Alan Chan",,https://angel.co/achanman,http://www.linkedin.com/pub/alan-chan/7/34b/34b,148,8
327162,"rafael zamora",https://twitter.com/rafaelvzamora,https://angel.co/rafael-zamora,http://www.linkedin.com/in/rafaelvzamora,25,2
327289,"Gireesh Sonnad",None,https://angel.co/gireesh-sonnad,http://www.linkedin.com/pub/gireesh-sonnad/1/5a7/70,15,1
327410,"Arnaud Decarsin",,https://angel.co/arnaud-decarsin,http://www.linkedin.com/pub/arnaud-decarsin/0/238/610,9,0
327552,"Richard Resnick",None,https://angel.co/richard-resnick,http://www.linkedin.com/in/richresnick,20,1
327590,"Jimmy Stone",https://twitter.com/jimmyrstone,https://angel.co/jimmyrstone,,27,0
327600,"Omid Jahanbin",https://twitter.com/omidify,https://angel.co/bigohms,,24,0
327649,"Stefan Koenig",http://@koenigst,https://angel.co/koenigst,http://www.linkedin.com/in/stefankoenig,66,3
327665,"Raffi Tanielian",https://twitter.com/raffiraffiraffi,https://angel.co/raffiraffiraffi,None,8,0
327682,"Adam Foroughi",,https://angel.co/adam-foroughi,http://www.linkedin.com/pub/adam-foroughi/1/a1/822,133,1
327759,"Noreen Rucinski",None,https://angel.co/noreen-rucinski,http://www.linkedin.com/pub/noreen-rucinski/2/445/98b,37,5
327841,"Frederick Lehmann",None,https://angel.co/frederick-lehmann,None,8,1
327861,"Edward Cheung",,https://angel.co/edwardcheung,,17,0
327866,"Jon Dartley",None,https://angel.co/jon-24,http://www.linkedin.com/pub/jon-dartley/8/331/683,6,0
327883,"Ana Calleja Byrne",None,https://angel.co/ana-byrne,None,5,2
327964,"Scott Noteboom",,https://angel.co/scott-noteboom,http://www.linkedin.com/pub/scott-noteboom/0/a73/308,40,0
327993,"Murali Krishnan",None,https://angel.co/murali-krishnan,http://www.linkedin.com/in/muralirkrishnan,24,0
328049,"John Mac",None,https://angel.co/john-mac,None,5,0
328076,"James Harrington",None,https://angel.co/alex-ferre-kim,None,4,0
328164,"Bryan Kujawski",None,https://angel.co/bryan-kujawski,http://www.linkedin.com/pub/bryan-kujawski/0/649/69b,34,2
328209,"Steve Gianfilippo",,https://angel.co/432flip,,22,2
328211,"Vilnis Ezerins",None,https://angel.co/vilnis-ezerins,http://www.linkedin.com/pub/vilnis-ezerins/5/688/a3b,31,1
328382,"Jonathan Bixby",,https://angel.co/jonathan-bixby,http://www.linkedin.com/pub/jonathan-bixby/1/278/741,62,5
328415,"Sirfaraz Piracha",None,https://angel.co/sirfaraz-piracha,None,5,0
328438,"Peter Clay",None,https://angel.co/peter-clay,http://www.linkedin.com/pub/peter-clay/11/524/4b1,22,2
328440,"Sirfaraz Piracha",,https://angel.co/sirfaraz-piracha-1,http://www.linkedin.com/pub/sirfaraz-piracha/27/912/548,55,0
328442,"Ahsun Saleem",,https://angel.co/ahsun-saleem,http://www.linkedin.com/in/ahsunsaleem,23,1
328445,"Daren Cotter",https://twitter.com/DarenCotter,https://angel.co/daren-cotter,http://www.linkedin.com/in/darencotter,35,4
328524,"Lawrence Fassler",None,https://angel.co/lawrence-fassler,http://www.linkedin.com/pub/lawrence-fassler/9/267/240,6,0
328600,"Zaher Hulays",None,https://angel.co/zaher-hulays,http://www.linkedin.com/in/zaherhulays,15,0
328652,"Jim Scheller",None,https://angel.co/jim-scheller,None,6,1
328678,"Brian Ahern",None,https://angel.co/brian-ahern,http://www.linkedin.com/pub/brian-ahern/48/744/58b,9,0
328740,"Sajed Sahni",None,https://angel.co/sajed-sahni,http://www.linkedin.com/in/sajedsahni,27,0
328778,"Ashwin Krishnan",https://twitter.com/ashwin,https://angel.co/ashwink,http://www.linkedin.com/in/ashwink,46,0
328800,"Mark Putney",None,https://angel.co/mark-putney,http://www.linkedin.com/pub/mark-putney/12/773/996,55,1
328806,"Bob Singh",None,https://angel.co/bob-singh,None,25,0
328807,"Michael Hosokawa",,https://angel.co/michael-hosokawa,http://www.linkedin.com/pub/michael-hosokawa/4/40/b57,13,1
328901,"Jason George",None,https://angel.co/jason-george-2,http://www.linkedin.com/pub/jason-george/6/722/a40,39,2
328920,"Markus Baum",None,https://angel.co/markus-baum,None,4,0
328935,"Mark Feinstein",None,https://angel.co/mark-feinstein,http://www.linkedin.com/in/mrfeinstein,14,2
328949,"Silvina Paz",None,https://angel.co/silvina-paz,http://www.linkedin.com/in/silvinapaz,33,3
328996,"Ritesh Malik",https://twitter.com/ritesh_alive,https://angel.co/riteshmalik40,http://www.linkedin.com/profile/view?id=32527387&authType=name&authToken=kaS_&ref=NUS&goback=%2Enpe_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1&trk=NUS_UNIU_SHARE-prfl,18,3
329011,"Eugene Kreinin",None,https://angel.co/eugene-kreinin,http://www.linkedin.com/in/eugenekreinin,42,0
329036,"Joe DiCosola",None,https://angel.co/joe-dicosola,http://www.linkedin.com/pub/joe-dicosola/14/121/751,10,2
329069,"Naveen Prasanth",None,https://angel.co/prasanth-1,None,10,0
329124,"Sanjeev Dhanda",https://twitter.com/yeSANDYnot,https://angel.co/sanjeevdhanda,None,25,0
329173,"Scott Clous",,https://angel.co/scott-clous,http://www.linkedin.com/in/scottclous,4,0
329174,"Zavain Dar",http://twitter.com/zavaindar,https://angel.co/zavaindar,https://www.linkedin.com/pub/zavain-dar/75/6a3/70a,116,4
329189,"Andrew Brimecome",None,https://angel.co/abrimecome,None,8,1
329196,"Kori Lynn Thompson",None,https://angel.co/kori-lynn-thompson,None,8,2
329300,"David Berg",None,https://angel.co/dab,http://www.linkedin.com/in/bigideagroup,3,0
329334,"Matt Stapleton",https://twitter.com/capshare,https://angel.co/matt-stapleton,http://www.linkedin.com/in/matthewbstapleton,29,0
329336,"Chris Gough",None,https://angel.co/chris-gough,http://www.linkedin.com/pub/chris-gough/2/7/841,36,1
329368,"Louay Eldada",https://twitter.com/louel,https://angel.co/louay-eldada,http://www.linkedin.com/in/louayeldada,121,0
329382,"Ian McClendon",None,https://angel.co/ian-t-mcclendon,None,4,0
329421,"Ajay Mago",None,https://angel.co/ajay-mago,http://www.linkedin.com/in/ajaymago,13,2
329470,"Hamed Al Qubaisi",None,https://angel.co/hqubaisi,None,3,0
329477,"Rainier Guiang",None,https://angel.co/rainier-guiang,http://www.linkedin.com/pub/rainier-guiang/2/570/13a,4,0
329501,"Paul Lamaza",None,https://angel.co/paul-36,http://www.linkedin.com/pub/paul-lamaza/8b/96b/a76,1,0
329565,"Tim Luan",None,https://angel.co/tim-luan,http://www.linkedin.com/pub/tim-luan/14/381/3a8,3,0
329616,"Kam Sunr",https://twitter.com/Theslayer9,https://angel.co/theslayer9,None,8,0
329647,"James Moore",None,https://angel.co/james-moore-3,http://www.linkedin.com/pub/james-moore/8/14/78a,24,0
329648,"Matt Anderson",None,https://angel.co/matt-anderson-3,http://www.linkedin.com/pub/matt-anderson/27/1aa/518,48,2
329652,"Matthew Mooney",https://twitter.com/matmoo123,https://angel.co/matthew-mooney,http://www.linkedin.com/in/matthewamooney,109,3
329681,"Michael Dunn",None,https://angel.co/dunnmh,None,4,0
329702,"John Alexander",None,https://angel.co/jeaithaca,http://www.linkedin.com/in/johnealexander,22,1
329728,"Koka Veera Raghava Rao",None,https://angel.co/koka-veera-raghava-rao,http://www.linkedin.com/pub/koka-veera-raghava-rao/3/1b1/695,7,0
329729,"Denis Bartelt",None,https://angel.co/denis-bartelt,None,11,0
329737,"David Bettner",None,https://angel.co/davidbettner,None,47,4
329771,"Avie Tevanian",,https://angel.co/aviet,,467,8
329838,"Andrew Goletk",https://twitter.com/Andrew_NYC,https://angel.co/andrew_nyc,http://www.linkedin.com/pub/andrew-goletka/2b/756/72b/,25,0
329847,"Robert Vilaseca",None,https://angel.co/robert-vilaseca,http://www.linkedin.com/in/robertvilaseca,18,2
329929,"Scott Nelson",None,https://angel.co/scott-nelson-2,http://www.linkedin.com/in/scottbernhardnelson,11,1
329935,"James Lin, Jr. MD",None,https://angel.co/james-lin-jr-md,http://www.linkedin.com/pub/james-lin-jr-md/35/586/389,8,0
329958,"Christina Lewis Halpern",https://twitter.com/clewishalpern,https://angel.co/clewishalpern,http://www.linkedin.com/in/clewishalpern,38,1
329970,"Andrew Fu",,https://angel.co/andrew-fu-2,http://www.linkedin.com/pub/andrew-fu/25/9b7/2b4,40,10
330033,"EriK Wachtmeister",None,https://angel.co/wachtmeister,None,64,3
330065,"Varun Dalal",,https://angel.co/varun-dalal,http://www.linkedin.com/in/varundalal,38,9
330074,"Dag Kittlaus",None,https://angel.co/dag-kittlaus,http://www.linkedin.com/pub/dag-kittlaus/0/958/95b,61,2
330109,"Nicole Kersh",,https://angel.co/nicole-kersh,http://www.linkedin.com/pub/nicole-kersh/21/a0a/95,39,0
330117,"Marc Morin",None,https://angel.co/marc-morin,http://www.linkedin.com/pub/marc-morin/1/296/144,37,8
330156,"Takahiro Suzuki",None,https://angel.co/takabos,None,100,1
330203,"Suman Suman",None,https://angel.co/suman-1,None,3,0
330338,"Urs Huber",None,https://angel.co/urs-huber,http://www.linkedin.com/in/urshuber,22,2
330360,"Thomas Billeter",None,https://angel.co/thomas-billeter-3,http://www.linkedin.com/pub/thomas-billeter/0/42a/86b,14,5
330362,"Ashwin Gokhale",None,https://angel.co/ashwin-gokhale,http://www.linkedin.com/pub/ashwin-gokhale/2/979/139,44,2
330411,"Sergio Balcells",https://twitter.com/sbalcells,https://angel.co/sergio-balcells,http://www.linkedin.com/pub/sergio-balcells/1/430/956,49,1
330415,"James Bishop, J.D.",https://twitter.com/james_oxoncap,https://angel.co/james-bishop-j-d,http://www.linkedin.com/profile/view?id=32380834&trk=nav_responsive_tab_profile,82,2
330417,"Randy Nichols",https://twitter.com/forcemm,https://angel.co/randy-nichols,http://www.linkedin.com/pub/randy-nichols/0/3a3/9b5,107,1
330427,"Rob Reid",None,https://angel.co/rob-reid,None,87,2
330458,"Ray Ko",,https://angel.co/ray-6,http://www.linkedin.com/pub/ray-ko/1/829/189,67,2
330543,"Justin Bouchard",http://twitter.com/algofast,https://angel.co/justin-bouchard,http://www.linkedin.com/pub/justin-bouchard/39/a15/291,22,2
330746,"Alexander Aivazov",None,https://angel.co/alexander-aivazov,http://www.linkedin.com/pub/alexander-aivazov/12/a97/581,103,9
330765,"Scott Barringer",None,https://angel.co/scott-barringer,http://www.linkedin.com/pub/scott-barringer/9/942/839,6,0
330899,"Sports Agent Rhonda, J.D., LL.M. - Worldwide",None,https://angel.co/sports-agent-rhonda-j-d-ll-m-worldwide,http://www.linkedin.com/in/sportsagentr,22,1
330902,"Brett Hurt",https://twitter.com/bazaarbrett,https://angel.co/bazaarbrett,http://www.linkedin.com/in/bretthurt,420,7
330908,"Anand Shukla",None,https://angel.co/anand-shukla-1,http://www.linkedin.com/pub/anand-shukla/0/751/134,9,1
330958,"Danny O'Shea",https://twitter.com/MarketingY3K,https://angel.co/danny-oshea-5872,http://www.linkedin.com/pub/danny-o-shea/71/a14/45a,10,1
331001,"Gillian Wu",None,https://angel.co/gillian-wu,http://www.linkedin.com/in/gillian,6,1
331030,"Michael Lints",https://twitter.com/michaellints,https://angel.co/michaellints,http://www.linkedin.com/in/mhlints,94,2
331070,"David Chie",https://twitter.com/davidjchie,https://angel.co/david-chie,http://www.linkedin.com/in/davidchie,23,4
331088,"Sudeep Ramnani",None,https://angel.co/sudeep-ramnani,http://www.linkedin.com/pub/sudeep-ramnani/71/b01/2a7,10,0
331185,"Alex Siew",None,https://angel.co/siew-alex,None,3,0
331221,"Matt Sherwood",None,https://angel.co/matt-sherwood,None,1,0
331239,"Paul Menchov",http://twitter.com/pmenchov,https://angel.co/paul,,111,0
331256,"Steve Smith",https://twitter.com/AntoniusBlock1,https://angel.co/antoniusblock1,None,5,0
331260,"Waleed Esbaitah",None,https://angel.co/waleed-esbaitah,None,20,0
331274,"Steven Lin",,https://angel.co/spylin,http://www.linkedin.com/in/spylin,104,4
331284,"John Howell, Jr.",https://twitter.com/jshowelljr,https://angel.co/jshowelljr,http://www.linkedin.com/in/jshowelljr,25,2
331337,"Trent Shumay",http://www.twitter.com/finger_food,https://angel.co/trent-shumay,http://www.linkedin.com/pub/trent-shumay/1/90/b0b,31,0
331362,"Connor Duncan",,https://angel.co/connor-j-duncan,http://www.linkedin.com/pub/connor-duncan/34/336/a98,43,3
331496,"Danillo Gomes",None,https://angel.co/danillo-gomes,http://www.linkedin.com/pub/danillo-gomes/38/188/a27,3,0
331546,"Mark Pritchard",None,https://angel.co/mark-pritchard,http://www.linkedin.com/pub/mark-pritchard/44/932/953,9,0
331554,"Kevin Eagan",,https://angel.co/kevin-eagan,http://www.linkedin.com/in/kevineagan,30,1
331571,"Hehsipdies Dammahom",None,https://angel.co/mohammad-seidpisheh,None,2,0
331574,"Mark Musson",None,https://angel.co/mark-musson,http://www.linkedin.com/in/markmusson,11,0
331576,"Trey Halbert",None,https://angel.co/trey-halbert,http://www.linkedin.com/in/treyhalbert,29,5
